"seq","sec","x","y"
8666,43.33,-6.981523036956787,-1.814011812210083
8667,43.335,-6.980743408203125,-1.809579849243164
8668,43.34,-6.979960918426514,-1.8051481246948242
8669,43.345,-6.979176998138428,-1.8007169961929321
8670,43.35,-6.978390216827393,-1.7962863445281982
8671,43.355,-6.977601528167725,-1.791855812072754
8672,43.36,-6.976809978485107,-1.7874257564544678
8673,43.365,-6.976016044616699,-1.7829962968826294
8674,43.37,-6.975220203399658,-1.7785671949386597
8675,43.375,-6.974421977996826,-1.7741384506225586
8676,43.38,-6.973621368408203,-1.7697103023529053
8677,43.385,-6.972818374633789,-1.765282392501831
8678,43.39,-6.972012996673584,-1.760854959487915
8679,43.395,-6.971205234527588,-1.7564280033111572
8680,43.4,-6.970395088195801,-1.752001404762268
8681,43.405,-6.969582557678223,-1.7475751638412476
8682,43.41,-6.968768119812012,-1.7431493997573853
8683,43.415,-6.967816352844238,-1.7379937171936035
8684,43.42,-6.966867446899414,-1.7328300476074219
8685,43.425,-6.965923309326172,-1.7276654243469238
8686,43.43,-6.964983940124512,-1.7224998474121094
8687,43.435,-6.964049339294434,-1.7173335552215576
8688,43.44,-6.963119029998779,-1.7121663093566895
8689,43.445,-6.962193965911865,-1.706998348236084
8690,43.45,-6.961273193359375,-1.701829433441162
8691,43.455,-6.960357189178467,-1.6966596841812134
8692,43.46,-6.959445953369141,-1.6914892196655273
8693,43.465,-6.9585394859313965,-1.6863176822662354
8694,43.47,-6.957637786865234,-1.6811455488204956
8695,43.475,-6.9567413330078125,-1.6759724617004395
8696,43.48,-6.9558491706848145,-1.6707985401153564
8697,43.485,-6.954961776733398,-1.6656239032745361
8698,43.49,-6.954078674316406,-1.6604485511779785
8699,43.495,-6.953200817108154,-1.6552722454071045
8700,43.5,-6.952327728271484,-1.6500952243804932
8701,43.505,-6.951458930969238,-1.6449172496795654
8702,43.51,-6.950594902038574,-1.6397385597229004
8703,43.515,-6.949613571166992,-1.6338242292404175
8704,43.52,-6.948612689971924,-1.6279053688049316
8705,43.525,-6.947593688964844,-1.6219897270202637
8706,43.53,-6.946556568145752,-1.616077184677124
8707,43.535,-6.94550085067749,-1.6101679801940918
8708,43.54,-6.944427013397217,-1.604261875152588
8709,43.545,-6.943335056304932,-1.5983591079711914
8710,43.55,-6.942224502563477,-1.5924599170684814
8711,43.555,-6.941096305847168,-1.586564064025879
8712,43.56,-6.9399495124816895,-1.580671787261963
8713,43.565,-6.938784122467041,-1.5747830867767334
8714,43.57,-6.937601089477539,-1.5688979625701904
8715,43.575,-6.936399936676025,-1.5630165338516235
8716,43.58,-6.935180187225342,-1.5571389198303223
8717,43.585,-6.933942794799805,-1.551265001296997
8718,43.59,-6.932686805725098,-1.5453951358795166
8719,43.595,-6.931412696838379,-1.5395289659500122
8720,43.6,-6.930120944976807,-1.5336668491363525
8721,43.605,-6.9288105964660645,-1.5278087854385376
8722,43.61,-6.9274821281433105,-1.5219547748565674
8723,43.615,-6.925970077514648,-1.5153837203979492
8724,43.62,-6.924461364746094,-1.5088043212890625
8725,43.625,-6.922958850860596,-1.5022234916687012
8726,43.63,-6.921462535858154,-1.4956412315368652
8727,43.635,-6.9199724197387695,-1.4890575408935547
8728,43.64,-6.918487548828125,-1.4824724197387695
8729,43.645,-6.917008876800537,-1.4758861064910889
8730,43.65,-6.915536403656006,-1.4692984819412231
8731,43.655,-6.914070129394531,-1.4627094268798828
8732,43.66,-6.912609577178955,-1.456119179725647
8733,43.665,-6.911154747009277,-1.4495275020599365
8734,43.67,-6.909706115722656,-1.442934513092041
8735,43.675,-6.908263683319092,-1.4363402128219604
8736,43.68,-6.906827449798584,-1.4297446012496948
8737,43.685,-6.905396461486816,-1.4231476783752441
8738,43.69,-6.9039716720581055,-1.4165494441986084
8739,43.695,-6.902553081512451,-1.4099500179290771
8740,43.7,-6.9011406898498535,-1.4033491611480713
8741,43.705,-6.899733543395996,-1.39674711227417
8742,43.71,-6.8983330726623535,-1.390143871307373
8743,43.715,-6.896783351898193,-1.3828060626983643
8744,43.72,-6.895268440246582,-1.3754535913467407
8745,43.725,-6.893789291381836,-1.368093729019165
8746,43.73,-6.892345905303955,-1.3607265949249268
8747,43.735,-6.890939235687256,-1.353352665901184
8748,43.74,-6.88956880569458,-1.3459718227386475
8749,43.745,-6.8882341384887695,-1.338584303855896
8750,43.75,-6.886936187744141,-1.3311903476715088
8751,43.755,-6.885674476623535,-1.3237900733947754
8752,43.76,-6.884449005126953,-1.316383719444275
8753,43.765,-6.8832597732543945,-1.3089714050292969
8754,43.77,-6.882107257843018,-1.30155348777771
8755,43.775,-6.880990982055664,-1.2941298484802246
8756,43.78,-6.879910945892334,-1.2867008447647095
8757,43.785,-6.8788676261901855,-1.279266595840454
8758,43.79,-6.8778605461120605,-1.2718274593353271
8759,43.795,-6.876890182495117,-1.264383316040039
8760,43.8,-6.875956058502197,-1.2569345235824585
8761,43.805,-6.875059127807617,-1.249481201171875
8762,43.81,-6.8741984367370605,-1.2420237064361572
8763,43.815,-6.873293876647949,-1.2338308095932007
8764,43.82,-6.872395992279053,-1.2256295680999756
8765,43.825,-6.871505260467529,-1.2174274921417236
8766,43.83,-6.870622634887695,-1.2092247009277344
8767,43.835,-6.869747161865234,-1.2010209560394287
8768,43.84,-6.8688788414001465,-1.1928166151046753
8769,43.845,-6.86801815032959,-1.184611439704895
8770,43.85,-6.8671650886535645,-1.176405429840088
8771,43.855,-6.86631965637207,-1.168198585510254
8772,43.86,-6.865480899810791,-1.1599910259246826
8773,43.865,-6.864650249481201,-1.151782751083374
8774,43.87,-6.863826751708984,-1.1435737609863281
8775,43.875,-6.863010883331299,-1.1353639364242554
8776,43.88,-6.8622026443481445,-1.1271533966064453
8777,43.885,-6.861401557922363,-1.1189422607421875
8778,43.89,-6.860608100891113,-1.1107301712036133
8779,43.895,-6.8598222732543945,-1.1025174856185913
8780,43.9,-6.859043598175049,-1.094304084777832
8781,43.905,-6.858272075653076,-1.0860899686813354
8782,43.91,-6.857508659362793,-1.0778751373291016
8783,43.915,-6.856736660003662,-1.069489598274231
8784,43.92,-6.855990409851074,-1.0611001253128052
8785,43.925,-6.855268955230713,-1.052708387374878
8786,43.93,-6.8545732498168945,-1.0443145036697388
8787,43.935,-6.853903293609619,-1.0359184741973877
8788,43.94,-6.8532586097717285,-1.0275205373764038
8789,43.945,-6.852639675140381,-1.019120693206787
8790,43.95,-6.852046489715576,-1.0107189416885376
8791,43.955,-6.851478576660156,-1.0023154020309448
8792,43.96,-6.850936412811279,-0.9939101934432983
8793,43.965,-6.850419521331787,-0.9855034351348877
8794,43.97,-6.849928379058838,-0.9770950078964233
8795,43.975,-6.849462985992432,-0.9686852693557739
8796,43.98,-6.849023342132568,-0.9602740406990051
8797,43.985,-6.84860897064209,-0.951861560344696
8798,43.99,-6.848219871520996,-0.9434478282928467
8799,43.995,-6.8478569984436035,-0.9350330233573914
8800,44.0,-6.8475189208984375,-0.9266171455383301
8801,44.005,-6.847207546234131,-0.9182002544403076
8802,44.01,-6.846921443939209,-0.9097824096679688
8803,44.015,-6.846660614013672,-0.9013637900352478
8804,44.02,-6.846467018127441,-0.8944312334060669
8805,44.025,-6.8462677001953125,-0.8875137567520142
8806,44.03,-6.846061706542969,-0.8805966377258301
8807,44.035,-6.845849514007568,-0.8736796379089355
8808,44.04,-6.845630168914795,-0.8667628765106201
8809,44.045,-6.845404148101807,-0.8598463535308838
8810,44.05,-6.8451714515686035,-0.8529300689697266
8811,44.055,-6.844932556152344,-0.8460139036178589
8812,44.06,-6.844686508178711,-0.8390980362892151
8813,44.065,-6.8444342613220215,-0.8321824073791504
8814,44.07,-6.844175338745117,-0.8252670764923096
8815,44.075,-6.843909740447998,-0.8183519244194031
8816,44.08,-6.843637466430664,-0.8114370703697205
8817,44.085,-6.843358516693115,-0.8045224547386169
8818,44.09,-6.843072891235352,-0.7976081371307373
8819,44.095,-6.842781066894531,-0.7906940579414368
8820,44.1,-6.842482566833496,-0.7837802767753601
8821,44.105,-6.842177391052246,-0.7768667936325073
8822,44.11,-6.841865062713623,-0.7699535489082336
8823,44.115,-6.841526031494141,-0.7625805735588074
8824,44.12,-6.841207981109619,-0.7552019357681274
8825,44.125,-6.840912818908691,-0.7478224039077759
8826,44.13,-6.840639591217041,-0.7404420375823975
8827,44.135,-6.840389251708984,-0.7330607771873474
8828,44.14,-6.840160846710205,-0.7256788611412048
8829,44.145,-6.839955806732178,-0.718296229839325
8830,44.15,-6.839772701263428,-0.7109130620956421
8831,44.155,-6.839612007141113,-0.7035293579101562
8832,44.16,-6.839474201202393,-0.6961451768875122
8833,44.165,-6.839358329772949,-0.6887606382369995
8834,44.17,-6.839264869689941,-0.6813757419586182
8835,44.175,-6.839194297790527,-0.6739906072616577
8836,44.18,-6.839146137237549,-0.6666053533554077
8837,44.185,-6.839120388031006,-0.6592198610305786
8838,44.19,-6.839117050170898,-0.6518344879150391
8839,44.195,-6.839136123657227,-0.64444899559021
8840,44.2,-6.83917760848999,-0.6370636224746704
8841,44.205,-6.8392415046691895,-0.62967848777771
8842,44.21,-6.839328289031982,-0.6222934722900391
8843,44.215,-6.839415073394775,-0.6163960695266724
8844,44.22,-6.839496612548828,-0.6105135679244995
8845,44.225,-6.839572429656982,-0.6046310067176819
8846,44.23,-6.8396430015563965,-0.5987484455108643
8847,44.235,-6.839707374572754,-0.5928657054901123
8848,44.24,-6.839766502380371,-0.5869830250740051
8849,44.245,-6.83981990814209,-0.5811002254486084
8850,44.25,-6.83986759185791,-0.5752174258232117
8851,44.255,-6.839909553527832,-0.5693345069885254
8852,44.26,-6.839946269989014,-0.5634516477584839
8853,44.265,-6.839977264404297,-0.5575686693191528
8854,44.27,-6.840002536773682,-0.5516857504844666
8855,44.275,-6.840022087097168,-0.5458027124404907
8856,44.28,-6.840035915374756,-0.5399197340011597
8857,44.285,-6.8400444984436035,-0.5340367555618286
8858,44.29,-6.840047359466553,-0.5281537175178528
8859,44.295,-6.8400444984436035,-0.522270679473877
8860,44.3,-6.840035915374756,-0.5163877010345459
8861,44.305,-6.84002161026001,-0.5105047225952148
8862,44.31,-6.840002059936523,-0.504621684551239
8863,44.315,-6.839972972869873,-0.497989296913147
8864,44.32,-6.839911460876465,-0.4913496971130371
8865,44.325,-6.839817047119141,-0.4847104549407959
8866,44.33,-6.839690208435059,-0.4780717194080353
8867,44.335,-6.8395304679870605,-0.47143372893333435
8868,44.34,-6.839337348937988,-0.46479660272598267
