"seq","sec","x","y"
13638,68.19,-6.998377323150635,-2.189880132675171
13639,68.195,-6.998173713684082,-2.1943764686584473
13640,68.2,-6.997962951660156,-2.1988720893859863
13641,68.205,-6.997744083404541,-2.2033677101135254
13642,68.21,-6.997518062591553,-2.2078628540039062
13643,68.215,-6.997245788574219,-2.2130982875823975
13644,68.22,-6.996974468231201,-2.218341112136841
13645,68.225,-6.996705055236816,-2.2235844135284424
13646,68.23,-6.9964375495910645,-2.228827714920044
13647,68.235,-6.996171474456787,-2.2340710163116455
13648,68.24,-6.995907306671143,-2.239314317703247
13649,68.245,-6.995644569396973,-2.2445578575134277
13650,68.25,-6.9953837394714355,-2.2498013973236084
13651,68.255,-6.995124816894531,-2.255044937133789
13652,68.26,-6.994867324829102,-2.260288715362549
13653,68.265,-6.994611740112305,-2.2655322551727295
13654,68.27,-6.994357585906982,-2.2707760334014893
13655,68.275,-6.994105339050293,-2.2760202884674072
13656,68.28,-6.993854522705078,-2.281264305114746
13657,68.285,-6.993605613708496,-2.286508560180664
13658,68.29,-6.993358612060547,-2.291752815246582
13659,68.295,-6.993113040924072,-2.2969970703125
13660,68.3,-6.9928693771362305,-2.302241563796997
13661,68.305,-6.992627143859863,-2.307486057281494
13662,68.31,-6.992386817932129,-2.312730550765991
13663,68.315,-6.992114067077637,-2.3187174797058105
13664,68.32,-6.991831302642822,-2.324711799621582
13665,68.325,-6.9915385246276855,-2.330705404281616
13666,68.33,-6.991235733032227,-2.336698532104492
13667,68.335,-6.990922927856445,-2.34269118309021
13668,68.34,-6.9906005859375,-2.3486833572387695
13669,68.345,-6.990267753601074,-2.354674816131592
13670,68.35,-6.989924907684326,-2.360666036605835
13671,68.355,-6.989572048187256,-2.366656541824341
13672,68.36,-6.989209175109863,-2.3726463317871094
13673,68.365,-6.98883581161499,-2.3786354064941406
13674,68.37,-6.988452911376953,-2.3846240043640137
13675,68.375,-6.988059997558594,-2.3906118869781494
13676,68.38,-6.987657070159912,-2.396599292755127
13677,68.385,-6.987244129180908,-2.402585983276367
13678,68.39,-6.986820697784424,-2.408571720123291
13679,68.395,-6.986387729644775,-2.4145569801330566
13680,68.4,-6.985944747924805,-2.420541286468506
13681,68.405,-6.9854912757873535,-2.426525115966797
13682,68.41,-6.985028266906738,-2.4325079917907715
13683,68.415,-6.984496116638184,-2.439232349395752
13684,68.42,-6.983942985534668,-2.445962429046631
13685,68.425,-6.98336935043335,-2.452690839767456
13686,68.43,-6.982774257659912,-2.4594173431396484
13687,68.435,-6.98215913772583,-2.466142177581787
13688,68.44,-6.981522560119629,-2.472864866256714
13689,68.445,-6.980865955352783,-2.479585647583008
13690,68.45,-6.980187892913818,-2.48630428314209
13691,68.455,-6.979489326477051,-2.49302077293396
13692,68.46,-6.978769779205322,-2.4997353553771973
13693,68.465,-6.978030204772949,-2.5064475536346436
13694,68.47,-6.977269172668457,-2.513157367706299
13695,68.475,-6.976487159729004,-2.519864797592163
13696,68.48,-6.975685119628906,-2.5265698432922363
13697,68.485,-6.9748616218566895,-2.5332722663879395
13698,68.49,-6.974018096923828,-2.5399723052978516
13699,68.495,-6.973153114318848,-2.5466694831848145
13700,68.5,-6.972268104553223,-2.5533642768859863
13701,68.505,-6.971362113952637,-2.56005597114563
13702,68.51,-6.970435619354248,-2.5667450428009033
13703,68.515,-6.969384670257568,-2.5741636753082275
13704,68.52,-6.968324184417725,-2.5815887451171875
13705,68.525,-6.96725606918335,-2.589012622833252
13706,68.53,-6.966179370880127,-2.596435308456421
13707,68.535,-6.965095043182373,-2.6038568019866943
13708,68.54,-6.9640021324157715,-2.6112771034240723
13709,68.545,-6.962901592254639,-2.6186962127685547
13710,68.55,-6.961792469024658,-2.6261141300201416
13711,68.555,-6.9606757164001465,-2.633530855178833
13712,68.56,-6.959550380706787,-2.640946388244629
13713,68.565,-6.9584174156188965,-2.6483607292175293
13714,68.57,-6.957275867462158,-2.655773639678955
13715,68.575,-6.956126689910889,-2.6631855964660645
13716,68.58,-6.95496940612793,-2.670596122741699
13717,68.585,-6.953804016113281,-2.6780052185058594
13718,68.59,-6.952630519866943,-2.685413360595703
13719,68.595,-6.951448917388916,-2.6928200721740723
13720,68.6,-6.950259208679199,-2.700225353240967
13721,68.605,-6.949061393737793,-2.707629442214966
13722,68.61,-6.947855472564697,-2.7150323390960693
13723,68.615,-6.946561336517334,-2.7229228019714355
13724,68.62,-6.945273399353027,-2.7308194637298584
13725,68.625,-6.943992614746094,-2.7387170791625977
13726,68.63,-6.942718982696533,-2.7466161251068115
13727,68.635,-6.941452503204346,-2.754516363143921
13728,68.64,-6.940193176269531,-2.7624173164367676
13729,68.645,-6.93894100189209,-2.770319700241089
13730,68.65,-6.93769645690918,-2.7782232761383057
13731,68.655,-6.936459064483643,-2.786128044128418
13732,68.66,-6.93522834777832,-2.7940335273742676
13733,68.665,-6.934004783630371,-2.801940441131592
13734,68.67,-6.932788848876953,-2.8098485469818115
13735,68.675,-6.931580066680908,-2.8177576065063477
13736,68.68,-6.930378437042236,-2.8256678581237793
13737,68.685,-6.9291839599609375,-2.8335790634155273
13738,68.69,-6.9279961585998535,-2.841491460800171
13739,68.695,-6.926816463470459,-2.849404811859131
13740,68.7,-6.925643444061279,-2.8573193550109863
13741,68.705,-6.924477577209473,-2.865234851837158
13742,68.71,-6.923318862915039,-2.8731515407562256
13743,68.715,-6.9223809242248535,-2.8796019554138184
13744,68.72,-6.921463966369629,-2.886040449142456
13745,68.725,-6.920565605163574,-2.8924813270568848
13746,68.73,-6.919685363769531,-2.8989245891571045
13747,68.735,-6.918824195861816,-2.9053704738616943
13748,68.74,-6.91798210144043,-2.9118189811706543
13749,68.745,-6.917159080505371,-2.9182698726654053
13750,68.75,-6.916354179382324,-2.9247231483459473
13751,68.755,-6.9155683517456055,-2.9311788082122803
13752,68.76,-6.914801120758057,-2.937636375427246
13753,68.765,-6.914052486419678,-2.944096565246582
13754,68.77,-6.913323402404785,-2.950558662414551
13755,68.775,-6.912612438201904,-2.9570229053497314
13756,68.78,-6.911920547485352,-2.963489055633545
13757,68.785,-6.911247253417969,-2.9699573516845703
13758,68.79,-6.910593032836914,-2.9764275550842285
13759,68.795,-6.909957408905029,-2.9828996658325195
